Make,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
BMW,0,300,6,1,0,2,1,0,31,20,3916,48150
BMW,0,300,6,1,0,2,1,1,31,20,3916,56950
BMW,0,248,4,1,0,2,1,1,34,23,3916,50300
BMW,0,248,4,1,2,2,1,1,32,22,3916,52300
BMW,0,320,6,1,2,2,1,0,31,21,3916,50500
BMW,0,248,4,1,2,2,1,0,33,23,3916,44150
BMW,0,248,4,1,0,2,1,0,34,23,3916,42150
BMW,0,320,6,1,2,2,1,1,30,20,3916,59300
BMW,0,320,6,1,0,2,1,1,29,21,3916,57300
BMW,0,320,6,1,0,2,1,0,32,21,3916,48500
Mercedes-Benz,1,268,8,1,0,4,1,2,20,15,617,2168
Mercedes-Benz,1,282,8,1,0,4,2,2,16,12,617,2497
Mercedes-Benz,1,275,8,1,0,4,1,2,22,16,617,2278
Mercedes-Benz,1,275,8,1,0,4,2,2,17,13,617,2650
Mercedes-Benz,1,201,8,1,0,4,2,2,17,14,617,2000
Mercedes-Benz,1,201,8,1,0,4,2,2,17,14,617,2186
Ferrari,0,442,12,1,0,2,0,0,14,9,2774,223970
Ferrari,0,442,12,0,0,2,0,0,15,9,2774,219775
Ferrari,0,442,12,1,0,2,0,0,14,9,2774,228625
Ferrari,0,442,12,0,0,2,0,0,15,9,2774,224585
Ferrari,0,442,12,1,0,2,0,0,14,9,2774,228625
Ferrari,0,442,12,0,0,2,0,0,15,9,2774,224585
Ferrari,0,562,8,1,0,2,0,1,17,13,2774,257412
Ferrari,0,562,8,1,0,2,0,0,17,13,2774,233509
Ferrari,0,562,8,1,0,2,0,0,17,13,2774,233509
Ferrari,0,597,8,1,0,2,0,0,17,13,2774,288000
Ferrari,0,562,8,1,0,2,0,1,17,13,2774,257412
Ferrari,0,562,8,1,0,2,0,0,17,13,2774,239340
Ferrari,0,562,8,1,0,2,0,1,17,13,2774,263553
Ferrari,0,597,8,1,0,2,0,0,17,13,2774,291744
Alfa Romeo,0,237,4,1,0,2,0,1,34,24,113,63900
Alfa Romeo,0,237,4,1,0,2,0,0,34,24,113,68400
Alfa Romeo,0,237,4,1,0,2,0,0,34,24,113,53900
Alfa Romeo,0,237,4,1,0,2,0,0,34,24,113,55900
Alfa Romeo,0,237,4,1,0,2,0,1,34,24,113,65900
Toyota,1,270,6,1,0,4,1,6,23,17,2031,41365
Toyota,1,270,6,1,0,4,1,6,23,17,2031,35740
Toyota,1,270,6,1,3,4,1,6,22,17,2031,37615
Toyota,1,270,6,1,3,4,1,6,22,17,2031,34695
Toyota,1,270,6,1,3,4,1,6,22,17,2031,35725
Toyota,1,270,6,1,3,4,1,6,22,17,2031,43400
Toyota,1,270,6,1,0,4,1,6,23,17,2031,32820
Toyota,1,270,6,1,3,4,1,6,22,17,2031,38645
Toyota,1,270,6,1,3,4,1,6,21,17,2031,37825
Toyota,1,270,6,1,3,4,1,6,21,17,2031,43620
Toyota,1,270,6,1,3,4,1,6,21,17,2031,36115
Toyota,1,270,6,1,0,4,1,6,22,17,2031,35950
Toyota,1,270,6,1,0,4,1,6,22,17,2031,33210
Toyota,1,270,6,1,3,4,1,6,21,17,2031,38855
Toyota,1,270,6,1,0,4,1,6,22,17,2031,41585
Toyota,1,270,6,1,3,4,1,6,21,17,2031,35085
Toyota,1,270,6,1,3,4,1,6,21,17,2031,41310
Toyota,1,270,6,1,0,4,1,6,22,17,2031,36690
Toyota,1,270,6,1,3,4,1,6,21,17,2031,44360
Toyota,1,270,6,1,3,4,1,6,21,17,2031,39595
Toyota,1,270,6,1,3,4,1,6,21,17,2031,41850
Toyota,1,270,6,1,0,4,1,6,22,17,2031,42325
Toyota,1,270,6,1,3,4,1,6,21,17,2031,35885
Toyota,1,270,6,1,3,4,1,6,21,17,2031,38565
Toyota,1,270,6,1,3,4,1,6,21,17,2031,36915
Toyota,1,270,6,1,0,4,1,6,22,17,2031,34010
BMW,0,300,6,1,0,4,2,4,28,19,3916,60700
BMW,0,445,8,1,2,4,2,4,24,16,3916,71400
BMW,0,300,6,1,2,4,2,4,26,18,3916,63000
BMW,0,445,8,1,0,4,2,4,25,16,3916,69100
BMW,0,300,6,1,2,4,2,4,26,18,3916,63200
BMW,0,445,8,1,2,4,2,4,24,16,3916,72500
BMW,0,300,6,1,0,4,2,4,28,19,3916,60900
BMW,0,300,6,1,2,4,2,4,26,18,3916,63200
BMW,0,300,6,1,0,4,2,4,27,19,3916,60900
BMW,0,445,8,1,2,4,2,4,24,15,3916,72500
BMW,0,443,8,1,2,4,2,2,25,16,3916,67200
BMW,0,302,6,1,2,4,2,2,29,20,3916,57900
BMW,3,255,6,1,0,4,2,2,38,26,3916,57100
BMW,0,241,4,1,2,4,2,2,33,22,3916,52250
BMW,3,255,6,1,2,4,2,2,37,26,3916,59400
BMW,0,443,8,1,0,4,2,2,25,17,3916,64900
BMW,0,241,4,1,0,4,2,2,34,23,3916,49950
BMW,0,302,6,1,0,4,2,2,31,20,3916,55600
BMW,3,255,6,1,0,4,2,2,38,26,3916,57350
BMW,0,302,6,1,2,4,2,2,29,20,3916,58150
BMW,0,302,6,1,0,4,2,2,31,20,3916,55850
BMW,0,240,4,1,2,4,2,2,34,22,3916,52500
BMW,0,240,4,1,0,4,2,2,34,23,3916,50200
BMW,0,443,8,1,2,4,2,2,25,16,3916,68600
BMW,0,443,8,1,0,4,2,2,25,17,3916,66300
BMW,3,255,6,1,2,4,2,2,37,26,3916,59650
Mercedes-Benz,1,322,8,1,0,2,0,1,17,13,617,4155
Mercedes-Benz,1,322,8,1,0,4,2,2,15,11,617,2427
Mercedes-Benz,1,322,8,1,0,4,1,2,16,13,617,3245
Mercedes-Benz,1,322,8,1,0,2,0,1,17,13,617,4701
Mercedes-Benz,1,315,8,1,0,2,2,0,16,12,617,3176
Mercedes-Benz,1,315,8,1,0,4,1,2,18,14,617,3613
Mercedes-Benz,1,315,8,1,0,2,0,1,19,14,617,5140
Mercedes-Benz,1,315,8,1,0,4,2,2,16,12,617,2692
FIAT,4,,0,2,1,2,0,5,108,122,819,31800
FIAT,4,,0,2,1,2,0,5,103,121,819,31800
FIAT,4,,0,2,1,2,0,5,103,121,819,31800
FIAT,0,160,4,0,1,2,0,1,34,28,819,26595
FIAT,0,101,4,0,1,2,0,5,40,31,819,18700
FIAT,0,135,4,0,1,2,0,5,34,28,819,19700
FIAT,0,101,4,0,1,2,0,1,34,28,819,22800
FIAT,0,101,4,0,1,2,0,1,34,28,819,24700
FIAT,0,160,4,0,1,2,0,5,34,28,819,22495
FIAT,0,101,4,0,1,2,0,5,40,31,819,17495
FIAT,0,101,4,0,1,2,0,1,34,28,819,20345
FIAT,0,101,4,0,1,2,0,5,40,31,819,17700
FIAT,0,101,4,0,1,2,0,5,40,31,819,20400
FIAT,0,101,4,0,1,2,0,5,40,31,819,16845
FIAT,0,160,4,0,1,2,0,1,34,28,819,26695
FIAT,0,101,4,0,1,2,0,5,40,31,819,21295
FIAT,0,101,4,0,1,2,0,5,40,31,819,20395
FIAT,0,101,4,0,1,2,0,5,40,31,819,17745
FIAT,0,160,4,0,1,2,0,5,34,28,819,22575
FIAT,0,101,4,0,1,2,0,1,40,31,819,24495
FIAT,0,101,4,0,1,2,0,5,40,31,819,16995
FIAT,0,101,4,0,1,2,0,1,40,31,819,20395
FIAT,0,135,4,0,1,2,0,5,34,28,819,19700
FIAT,0,101,4,0,1,2,0,5,40,31,819,17900
FIAT,0,101,4,0,1,2,0,1,40,31,819,21395
FIAT,0,160,4,0,1,2,0,5,33,28,819,19995
FIAT,0,101,4,1,1,2,0,5,33,27,819,19390
FIAT,0,101,4,1,1,2,0,1,33,27,819,17485
FIAT,0,101,4,1,1,2,0,1,33,27,819,20885
FIAT,0,160,4,0,1,2,0,1,33,28,819,21490
FIAT,0,101,4,1,1,2,0,5,33,27,819,15990
FIAT,0,160,4,0,1,4,0,3,33,25,819,19345
FIAT,0,160,4,0,1,4,0,3,33,25,819,23095
FIAT,0,160,4,1,1,4,0,3,30,22,819,24695
FIAT,0,160,4,0,1,4,0,3,33,25,819,21695
FIAT,0,160,4,0,1,4,0,3,33,25,819,20695
FIAT,0,160,4,0,1,4,0,3,33,25,819,21880
FIAT,0,160,4,0,1,4,0,3,33,25,819,23395
FIAT,0,160,4,1,1,4,0,3,30,22,819,24795
FIAT,0,160,4,0,1,4,0,3,33,25,819,20795
FIAT,0,160,4,0,1,4,0,3,33,25,819,19495
FIAT,0,160,4,1,1,4,0,3,30,22,819,23695
FIAT,0,160,4,1,1,4,0,3,30,22,819,20995
FIAT,0,160,4,1,1,4,0,3,30,22,819,22995
FIAT,1,180,4,1,2,4,0,6,30,21,819,24635
FIAT,1,180,4,1,1,4,0,6,31,22,819,25135
FIAT,1,180,4,1,2,4,0,6,30,21,819,29235
FIAT,1,180,4,1,1,4,0,6,31,22,819,23335
FIAT,1,180,4,1,1,4,0,6,31,22,819,22735
FIAT,1,180,4,1,2,4,0,6,30,21,819,27035
FIAT,0,160,4,0,1,4,0,6,34,25,819,20000
FIAT,1,180,4,1,1,4,0,6,31,22,819,27335
FIAT,1,180,4,1,2,4,0,6,30,21,819,25235
FIAT,1,180,4,1,2,4,0,6,29,21,819,27035
FIAT,1,180,4,1,1,4,0,6,30,22,819,25135
FIAT,1,180,4,1,2,4,0,6,29,21,819,25235
FIAT,1,180,4,1,2,4,0,6,29,21,819,23890
FIAT,1,180,4,1,1,4,0,6,30,22,819,23335
FIAT,0,160,4,0,1,4,0,6,33,25,819,19995
Ferrari,0,485,12,0,0,2,0,1,12,8,2774,248500
Ferrari,0,485,12,0,0,2,0,0,12,8,2774,205840
Mercedes-Benz,1,238,8,1,0,2,2,0,16,12,617,2323
Mercedes-Benz,1,238,8,1,0,4,2,2,16,12,617,2170
Mercedes-Benz,1,238,8,1,0,2,2,0,16,12,617,2443
Mercedes-Benz,1,238,8,1,0,4,2,2,16,12,617,2304
McLaren,0,562,8,1,0,2,0,0,23,16,416,184900
Ferrari,0,515,12,0,0,2,0,0,15,9,2774,214670
Ferrari,0,515,12,1,0,2,0,0,16,9,2774,224670
Ferrari,0,515,12,0,0,2,0,0,15,9,2774,217890
Ferrari,0,515,12,1,0,2,0,0,16,9,2774,228339
Ferrari,0,515,12,1,0,2,0,0,16,9,2774,228339
Ferrari,0,515,12,0,0,2,0,0,15,9,2774,217890
Maybach,0,543,12,1,0,4,2,2,16,10,67,366000
Maybach,0,631,12,1,0,4,2,2,16,10,67,455500
Maybach,0,604,12,1,0,4,2,2,16,10,67,405500
Maybach,0,543,12,1,0,4,2,2,16,10,67,372500
Maybach,0,620,12,1,0,4,2,2,16,10,67,412000
Maybach,0,543,12,1,0,4,2,2,16,10,67,379050
Maybach,0,620,12,1,0,4,2,2,16,10,67,418950
Ferrari,0,611,12,1,0,2,1,0,15,11,2774,320580
Ferrari,0,611,12,0,0,2,1,0,15,11,2774,310543
Ferrari,0,611,12,0,0,2,1,0,15,11,2774,310543
Ferrari,0,611,12,1,0,2,1,0,15,11,2774,320580
Ferrari,0,661,12,1,0,2,1,0,15,11,2774,410000
Mazda,1,157,4,1,1,4,0,7,28,22,586,24470
Mazda,1,157,4,1,1,4,0,7,28,22,586,20940
Mazda,1,157,4,0,1,4,0,7,28,21,586,19940
Mazda,1,157,4,1,1,4,0,7,28,22,586,22070
Mazda,1,157,4,0,1,4,0,7,28,21,586,20140
Mazda,1,157,4,1,1,4,0,7,28,22,586,24670
Mazda,1,157,4,1,1,4,0,7,28,22,586,21140
Mazda,1,157,4,1,1,4,0,7,28,22,586,22270
Mazda,1,157,4,1,1,4,0,7,28,21,586,24770
Mazda,1,157,4,1,1,4,0,7,28,21,586,22370
Mazda,1,157,4,1,1,4,0,7,28,21,586,21240
BMW,0,445,8,1,2,4,2,2,24,16,3916,92600
BMW,0,315,6,1,2,4,2,2,29,20,3916,81300
BMW,0,315,6,1,0,4,2,2,31,20,3916,78300
BMW,0,445,8,1,0,4,2,2,25,17,3916,89600
BMW,0,445,8,1,2,4,2,2,24,15,3916,93900
BMW,0,315,6,1,2,4,2,2,29,20,3916,82500
BMW,0,445,8,1,0,4,2,2,25,17,3916,90900
BMW,0,315,6,1,0,4,2,2,31,20,3916,79500
BMW,0,445,8,1,0,4,2,2,24,17,3916,91200
BMW,0,315,6,1,2,4,2,2,28,19,3916,82800
BMW,0,445,8,1,2,4,2,2,24,15,3916,94200
BMW,0,315,6,1,0,4,2,2,29,20,3916,79800
BMW,0,445,8,1,0,2,1,1,25,17,3916,94900
BMW,0,315,6,1,2,2,1,1,29,20,3916,86600
BMW,0,315,6,1,2,2,1,0,29,20,3916,79100
BMW,0,315,6,1,0,2,1,0,32,21,3916,76100
BMW,0,445,8,1,2,2,1,0,25,16,3916,90400
BMW,0,315,6,1,0,2,1,1,31,20,3916,83600
BMW,0,445,8,1,0,2,1,0,25,17,3916,87400
BMW,0,445,8,1,2,2,1,1,24,16,3916,97900
BMW,0,315,6,1,2,2,1,1,29,20,3916,87800
BMW,0,315,6,1,0,2,1,0,31,20,3916,77300
BMW,0,445,8,1,2,2,1,1,24,15,3916,99200
BMW,0,445,8,1,0,2,1,1,25,17,3916,96200
BMW,0,315,6,1,2,2,1,0,29,20,3916,80300
BMW,0,315,6,1,0,2,1,1,31,20,3916,84800
BMW,0,445,8,1,2,2,1,0,25,16,3916,91700
BMW,0,445,8,1,0,2,1,0,25,17,3916,88700
BMW,0,445,8,1,2,2,1,0,24,16,3916,92000
BMW,0,315,6,1,0,2,1,0,30,21,3916,77600
BMW,0,445,8,1,0,2,1,0,24,17,3916,89000
BMW,0,315,6,1,2,2,1,0,28,19,3916,80600
BMW,0,315,6,1,0,2,1,1,29,20,3916,85100
BMW,0,315,6,1,2,2,1,1,28,19,3916,88100
BMW,0,445,8,1,0,2,1,1,24,17,3916,96500
BMW,0,445,8,1,2,2,1,1,24,15,3916,99500
Mercedes-Benz,1,402,12,1,0,4,2,2,14,10,617,2960
Mercedes-Benz,1,389,12,1,0,4,2,2,15,11,617,3108
Mercedes-Benz,1,389,12,1,0,2,0,1,16,12,617,4623
Mercedes-Benz,1,389,12,1,0,2,2,0,15,11,617,3211
Pontiac,1,140,6,1,1,4,1,2,27,17,210,2000
Pontiac,1,110,4,1,1,4,1,2,29,20,210,2000
Pontiac,1,140,6,1,1,4,1,3,27,17,210,2000
Pontiac,1,140,6,1,1,4,1,3,27,17,210,2000
Pontiac,1,140,6,1,2,4,1,2,27,17,210,2000
Pontiac,1,140,6,1,1,4,1,3,28,17,210,2000
Pontiac,1,140,6,1,1,4,1,2,28,17,210,2000
Pontiac,1,110,4,1,1,4,1,2,28,19,210,2000
Ferrari,0,532,12,1,0,2,2,0,16,9,2774,313088
Ferrari,0,532,12,1,0,2,2,0,16,9,2774,313088
Ferrari,0,532,12,1,0,2,2,0,16,9,2774,313088
Mazda,1,170,6,0,1,4,1,2,25,19,586,2080
Mazda,1,170,6,0,1,4,1,2,25,19,586,2234
Mazda,1,130,4,0,1,4,1,2,29,23,586,2000
Mazda,1,130,4,1,1,4,1,2,25,19,586,2146
Mazda,0,165,6,0,1,4,1,2,25,19,586,22935
Mazda,0,165,6,0,1,4,1,2,25,19,586,19935
Mazda,1,125,4,1,1,4,1,2,25,19,586,20935
Mazda,1,125,4,0,1,4,1,2,29,23,586,18735
Mazda,0,165,6,0,1,4,1,2,25,19,586,19985
Mazda,1,125,4,0,1,4,1,2,29,23,586,18785
Mazda,0,165,6,0,1,4,1,2,25,19,586,21885
Maybach,0,604,12,1,0,4,2,2,16,10,67,456500
Maybach,0,543,12,1,0,4,2,2,16,10,67,417000
Maybach,0,631,12,1,0,4,2,2,16,10,67,506500
Maybach,0,543,12,1,0,4,2,2,16,10,67,423500
Maybach,0,620,12,1,0,4,2,2,16,10,67,463000
Maybach,0,620,12,1,0,4,2,2,16,10,67,470350
Maybach,0,543,12,1,0,4,2,2,16,10,67,430450
McLaren,0,641,8,1,0,2,0,0,22,16,416,265500
McLaren,0,641,8,1,0,2,0,1,22,16,416,280225
Mazda,1,184,4,1,1,4,1,2,38,26,586,24895
Mazda,1,184,4,1,1,4,1,2,38,26,586,22895
Mazda,1,184,4,0,1,4,1,2,37,25,586,23845
Mazda,1,184,4,0,1,4,1,2,37,25,586,21190
Mazda,1,184,4,1,1,4,1,2,40,28,586,29895
Mazda,1,184,4,1,1,4,1,2,38,26,586,22995
Mazda,1,184,4,1,1,4,1,2,38,26,586,24995
Mazda,1,184,4,0,1,4,1,2,37,25,586,21495
Mazda,1,184,4,1,1,4,1,2,38,26,586,30195
Mazda,1,184,4,0,1,4,1,2,37,25,586,23945
Mazda,1,184,4,1,1,4,1,2,35,26,586,30695
Mazda,1,184,4,0,1,4,1,2,34,24,586,21945
Mazda,1,184,4,0,1,4,1,2,34,24,586,24195
Mazda,1,184,4,1,1,4,1,2,35,26,586,22995
Mazda,1,184,4,1,1,4,1,2,35,26,586,25245
BMW,0,535,12,1,0,4,2,2,20,13,3916,141200
BMW,0,315,6,1,0,4,2,2,29,19,3916,78000
BMW,0,445,8,1,0,4,2,2,25,16,3916,91000
BMW,0,445,8,1,2,4,2,2,24,16,3916,94000
BMW,0,315,6,1,2,4,2,2,28,19,3916,81000
BMW,0,315,6,1,0,4,2,2,29,19,3916,74000
BMW,0,445,8,1,0,4,2,2,25,17,3916,87300
BMW,0,445,8,1,2,4,2,2,24,16,3916,90300
BMW,3,255,6,1,2,4,2,2,31,23,3916,82500
BMW,0,445,8,1,0,4,2,2,25,17,3916,94400
BMW,0,320,6,1,0,4,2,2,29,21,3916,81300
BMW,0,445,8,1,2,4,2,2,25,16,3916,97400
BMW,0,445,8,1,0,4,2,2,26,17,3916,94600
BMW,0,445,8,1,2,4,2,2,25,16,3916,97600
BMW,0,320,6,1,2,4,2,2,28,19,3916,84500
BMW,0,320,6,1,0,4,2,2,29,21,3916,81500
Porsche,0,300,4,0,0,2,0,0,28,21,1715,53900
Porsche,0,350,4,0,0,2,0,0,26,20,1715,66300
Volvo,1,114,4,0,0,4,1,2,26,19,870,2000
Volvo,1,153,4,0,0,4,1,3,26,19,870,2000
Volvo,1,114,4,0,0,4,1,3,26,19,870,2000
Volvo,1,114,4,0,0,4,1,3,26,19,870,2000
Volvo,1,114,4,0,0,4,1,2,26,19,870,2000
Volvo,1,153,4,0,0,4,1,2,23,18,870,2000
Volvo,1,162,4,1,0,4,1,3,20,17,870,2000
Volvo,1,162,4,0,0,4,1,3,24,18,870,2000
Volvo,1,114,4,1,0,4,1,2,24,18,870,2000
Volvo,1,162,4,1,0,4,1,2,20,17,870,2000
Volvo,1,162,4,0,0,4,1,2,24,18,870,2000
Volvo,1,114,4,1,0,4,1,3,24,18,870,2000
Volvo,1,162,4,1,0,4,1,3,20,17,870,2000
Volvo,1,114,4,1,0,4,1,3,26,18,870,2000
Volvo,1,114,4,1,0,4,1,2,26,18,870,2000
Volvo,1,114,4,1,0,4,1,3,26,18,870,2000
Volvo,1,144,6,1,0,4,1,2,19,15,870,2000
Volvo,1,162,4,1,0,4,1,3,20,16,870,2000
Volvo,1,162,4,1,0,4,1,2,20,16,870,2000
Volvo,1,188,4,1,0,2,1,0,20,16,870,2000
Volvo,1,144,6,1,0,2,1,0,19,15,870,2000
BMW,1,282,8,1,0,2,1,0,22,15,3916,4784
BMW,1,322,12,1,0,2,1,0,19,12,3916,5858
BMW,1,372,12,0,0,2,1,0,18,10,3916,8488
BMW,1,322,12,1,0,2,1,0,19,12,3916,6954
BMW,1,282,8,1,0,2,1,0,19,14,3916,5680
BMW,1,322,12,1,0,2,1,0,19,12,3916,7624
BMW,1,282,8,1,0,2,1,0,19,14,3916,6693
Audi,1,108,4,0,1,4,0,2,28,19,3105,2000
Audi,1,130,5,0,2,4,0,2,22,16,3105,2000
Audi,1,130,5,0,1,4,0,2,24,18,3105,2000
Audi,1,130,5,0,2,4,0,2,22,16,3105,2000
Audi,1,130,5,0,1,4,0,2,24,18,3105,2000
Audi,1,130,5,0,2,4,0,2,22,16,3105,2000
Volvo,1,222,5,1,1,4,1,3,24,17,870,2000
Volvo,1,168,5,0,1,4,1,2,26,18,870,2000
Volvo,1,240,5,1,1,4,1,2,24,17,870,2000
Volvo,1,168,5,0,1,4,1,2,26,18,870,2000
Volvo,1,168,5,0,1,4,1,3,26,18,870,2000
Volvo,1,222,5,1,1,4,1,2,24,17,870,2000
Volvo,1,168,5,0,1,4,1,3,26,18,870,2000
Volvo,1,240,5,1,1,4,1,3,24,17,870,2000
Volvo,1,222,5,1,1,4,1,2,24,17,870,2000
Volvo,1,222,5,1,1,4,1,3,24,17,870,2000
Volvo,1,168,5,0,1,4,1,2,26,18,870,2000
Volvo,1,222,5,1,1,4,1,2,24,17,870,2000
Volvo,1,240,5,1,1,4,1,2,24,17,870,2000
Volvo,1,168,5,0,1,4,1,3,26,18,870,2000
Volvo,1,240,5,1,1,4,1,3,24,17,870,2000
Volvo,1,222,5,1,1,4,1,3,24,17,870,2000
Volvo,1,168,5,0,1,4,1,2,26,18,870,2000
Volvo,1,168,5,0,1,4,1,3,26,18,870,2000
Volvo,1,168,5,0,1,4,1,2,26,18,870,2000
Volvo,1,168,5,0,1,4,1,3,26,18,870,2000
Volvo,1,240,5,1,1,4,1,2,24,17,870,2000
Volvo,1,222,5,1,1,4,1,3,24,17,870,2000
Volvo,1,240,5,1,1,4,1,3,24,17,870,2091
Volvo,1,190,5,1,1,4,1,3,24,18,870,2000
Volvo,1,190,5,1,1,4,1,2,24,18,870,2000
Volvo,1,222,5,1,1,4,1,2,24,17,870,2000
Toyota,0,205,4,0,0,2,0,0,28,21,2031,26255
Toyota,0,200,4,1,0,2,0,0,32,24,2031,26975
Saab,0,227,4,0,2,4,0,3,24,17,376,26950
Saab,1,165,4,0,2,4,0,3,27,20,376,22990
Saab,0,230,4,0,2,4,0,3,25,18,376,26950
Saab,1,173,4,0,2,4,0,3,26,19,376,22990
Saab,2,220,4,0,1,4,1,2,33,20,376,28900
Saab,2,220,4,0,1,2,0,1,33,20,376,44080
Saab,2,220,4,0,1,2,0,1,33,20,376,46080
Saab,0,220,4,0,2,4,1,2,30,20,376,37115
Saab,2,220,4,0,1,2,0,1,33,20,376,39490
Saab,2,220,4,0,1,4,1,2,33,20,376,34340
Saab,2,220,4,1,1,2,0,1,28,18,376,44080
Saab,2,220,4,1,1,2,0,1,28,18,376,40840
Saab,2,220,4,1,1,4,0,3,28,18,376,31180
Saab,0,220,4,0,2,4,1,2,30,20,376,32395
Saab,2,220,4,1,1,4,1,2,29,19,376,34340
Saab,0,220,4,1,2,4,0,3,29,18,376,34975
Saab,0,220,4,1,2,4,1,2,29,18,376,37115
Saab,0,220,4,0,2,4,0,3,30,20,376,34975
Saab,2,220,4,1,1,4,1,2,29,19,376,30250
Saab,0,220,4,1,2,4,1,2,29,18,376,32395
Saab,2,220,4,0,1,4,0,3,33,20,376,29830
Saab,2,220,4,1,1,2,0,1,28,18,376,46080
Saab,0,210,4,1,2,4,0,3,27,17,376,37810
Saab,0,280,6,1,1,2,0,1,24,15,376,51330
Saab,0,210,4,1,1,4,0,3,27,19,376,38305
Saab,0,280,6,1,2,4,0,3,24,15,376,44885
Saab,0,210,4,0,1,4,1,2,29,19,376,30360
Saab,0,210,4,0,1,2,0,1,27,19,376,42130
Saab,0,280,6,1,2,4,1,2,24,15,376,43605
Saab,0,210,4,0,1,4,0,3,29,19,376,31790
Saab,0,210,4,1,1,4,0,3,27,19,376,35315
Saab,0,210,4,1,1,4,1,2,28,19,376,37140
Saab,0,210,4,1,1,4,1,2,28,19,376,34150
Saab,0,210,4,1,1,2,0,1,27,19,376,44455
Saab,0,210,4,1,2,4,1,2,27,17,376,36395
Saab,0,210,4,1,1,2,0,1,27,19,376,47345
Saab,0,207,4,1,2,4,1,2,27,17,376,32395
Saab,0,207,4,0,1,4,1,2,31,21,376,28900
Saab,0,207,4,0,1,4,0,3,31,21,376,30330
Saab,0,207,4,0,1,2,0,1,29,20,376,39990
Saab,0,207,4,1,2,4,1,2,27,17,376,38115
Saab,0,207,4,1,1,2,0,1,27,19,376,45080
Saab,0,207,4,1,1,4,1,2,28,19,376,35340
Saab,0,207,4,1,2,4,0,3,27,17,376,36975
Saab,0,207,4,1,1,4,0,3,27,19,376,37020
Saab,0,210,4,0,1,4,1,2,31,21,376,28900
Saab,0,210,4,1,2,4,1,2,27,17,376,38115
Saab,0,210,4,1,2,4,1,2,27,17,376,32395
Saab,0,210,4,0,1,2,0,1,29,20,376,39990
Saab,0,210,4,0,1,4,0,3,31,21,376,30330
Saab,0,210,4,1,1,4,0,3,27,19,376,37020
Saab,0,210,4,1,1,4,1,2,28,19,376,35340
Saab,0,210,4,1,2,4,0,3,27,17,376,36975
Saab,0,210,4,1,1,2,0,1,27,19,376,45080
Saab,0,265,6,1,1,4,1,6,25,18,376,37250
Saab,0,265,6,1,2,4,1,6,23,17,376,35875
Saab,0,265,6,1,1,4,1,6,25,18,376,33380
Saab,0,265,6,1,2,4,1,6,23,17,376,40245
Saab,0,300,6,1,2,4,1,6,22,15,376,48010
Saab,0,260,4,1,1,4,1,2,27,17,376,39400
Saab,0,260,4,1,1,4,1,3,27,17,376,43270
Saab,0,260,4,1,1,4,1,3,27,17,376,39650
Saab,0,260,4,1,1,4,1,2,27,17,376,38380
Saab,0,260,4,1,1,4,1,3,27,17,376,40765
Saab,0,260,4,1,1,4,1,2,27,17,376,42000
Saab,0,300,6,1,2,4,2,2,27,16,376,49165
Saab,0,220,4,0,1,4,2,2,33,20,376,38525
Saab,0,300,6,1,2,4,2,2,27,17,376,49565
Saab,0,220,4,1,1,4,2,2,28,18,376,43435
Saab,0,300,6,1,2,4,2,2,27,17,376,48030
Saab,1,290,6,1,2,4,1,6,20,14,376,39190
Saab,1,300,8,1,2,4,1,6,19,13,376,41190
Saab,1,300,8,1,2,4,1,6,19,13,376,42770
Saab,1,285,6,1,2,4,1,6,20,14,376,40400
Saab,1,390,8,1,2,4,1,6,16,12,376,46530
Saab,1,390,8,1,2,4,1,6,16,12,376,49105
Saab,1,285,6,1,2,4,1,6,20,14,376,42615
Saab,1,300,8,1,2,4,1,6,20,14,376,45345
Saab,1,225,4,0,1,4,1,4,25,18,376,2000
Saab,1,210,6,1,1,4,1,4,24,16,376,2000
Saab,1,170,4,0,1,4,1,4,25,18,376,2000
Saab,1,200,4,0,1,4,1,4,25,18,376,2000
Saab,1,210,6,1,1,4,1,4,24,16,376,2122
Saab,1,170,4,0,1,4,1,4,26,18,376,2000
Saab,1,225,4,0,1,4,1,4,26,18,376,2145
Saab,1,200,4,0,1,4,1,4,26,18,376,2084
Saab,1,200,4,0,1,4,1,4,26,18,376,2063
Saab,1,225,4,0,1,4,1,4,25,18,376,2172
Saab,1,185,4,0,1,2,0,5,26,18,376,2000
Saab,1,185,4,0,1,4,0,4,23,15,376,2000
Saab,1,150,4,0,1,4,0,4,26,18,376,2000
Saab,1,170,6,1,1,4,0,4,23,17,376,2000
Saab,1,185,4,0,1,2,0,1,26,18,376,2000
Saab,1,170,6,1,1,2,0,1,23,17,376,2000
Saab,1,150,4,0,1,2,0,5,26,18,376,2000
Saab,1,150,4,0,1,2,0,1,26,18,376,2000
Saab,1,185,4,0,1,2,0,5,25,18,376,2000
Saab,1,170,6,1,1,4,0,4,23,17,376,2000
Saab,1,150,4,0,1,2,0,1,26,18,376,2000
Saab,1,150,4,0,1,2,0,5,26,18,376,2000
Saab,1,185,4,0,1,2,0,1,25,18,376,2078
Saab,1,185,4,0,1,2,0,5,25,18,376,2000
Saab,1,185,4,0,1,4,0,4,25,18,376,2000
